STATION,avg_temp,precip,avg_wind,YEAR,MONTH
USW00024145,74.16666666666667,2.83,10.730666666666668,2020,6
USW00024149,76.93333333333334,2.22,5.592666666666667,2020,6
USW00024151,76.96666666666667,1.51,,2020,6
USW00024156,76.73333333333333,1.72,10.416,2020,6
USW00094143,76.03333333333333,0.9800000000000001,,2020,6
USW00094178,76.9,1.27,11.215,2020,6
USW00094182,65.6,3.51,4.787000000000001,2020,6
USW00094194,73.43333333333334,1.99,8.589333333333334,2020,6
US1IDAD0002,,0.01,,2020,7
US1IDAD0005,,0.01,,2020,7
US1IDAD0009,,0.02,,2020,7
US1IDAD0011,,0.09,,2020,7
US1IDAD0020,,0.06,,2020,7
US1IDAD0021,,0.05,,2020,7
US1IDAD0027,,0.16,,2020,7
US1IDAD0040,,0.06,,2020,7
US1IDAD0045,,0.21,,2020,7
US1IDAD0046,,0.02,,2020,7
US1IDAD0050,,0.0,,2020,7
US1IDAD0063,,0.030000000000000002,,2020,7
US1IDAM0002,,0.27,,2020,7
US1IDAM0003,,0.35,,2020,7
US1IDBD0001,,1.1,,2020,7
US1IDBD0005,,0.49,,2020,7
US1IDBD0006,,1.08,,2020,7
US1IDBG0008,,0.28,,2020,7
US1IDBK0010,,0.25,,2020,7
US1IDBK0015,,0.19,,2020,7
US1IDBK0016,,0.41,,2020,7
US1IDBK0018,,0.26,,2020,7
US1IDBK0021,,0.0,,2020,7
US1IDBK0022,,0.24,,2020,7
US1IDBN0003,,0.09000000000000001,,2020,7
US1IDBN0006,,0.07,,2020,7
US1IDBR0003,,1.06,,2020,7
US1IDBR0014,,0.91,,2020,7
US1IDBR0015,,1.05,,2020,7
US1IDBR0019,,1.28,,2020,7
US1IDBR0024,,1.4200000000000002,,2020,7
US1IDBR0026,,0.33999999999999997,,2020,7
US1IDBR0027,,1.77,,2020,7
US1IDBR0028,,0.88,,2020,7
US1IDBR0029,,1.4300000000000002,,2020,7
US1IDBR0030,,0.36000000000000004,,2020,7
US1IDBR0033,,0.94,,2020,7
US1IDBS0001,,0.02,,2020,7
US1IDBS0008,,0.0,,2020,7
US1IDBV0006,,0.44,,2020,7
US1IDBW0002,,0.28,,2020,7
US1IDBW0003,,0.22999999999999998,,2020,7
US1IDCR0001,,0.87,,2020,7
US1IDCS0002,,0.060000000000000005,,2020,7
US1IDCW0006,,0.47000000000000003,,2020,7
US1IDCW0008,,0.8600000000000001,,2020,7
US1IDCY0012,,0.07,,2020,7
US1IDCY0015,,0.01,,2020,7
US1IDCY0017,,0.01,,2020,7
US1IDCY0021,,0.0,,2020,7
US1IDCY0022,,0.02,,2020,7
US1IDCY0026,,0.030000000000000002,,2020,7
US1IDEL0001,,0.030000000000000002,,2020,7
US1IDEL0003,,0.30000000000000004,,2020,7
US1IDEL0005,,0.08,,2020,7
US1IDEL0006,,0.19,,2020,7
US1IDFM0007,,0.23,,2020,7
US1IDFM0008,,0.18,,2020,7
US1IDGD0003,,0.07,,2020,7
US1IDID0001,,0.3,,2020,7
US1IDID0005,,0.6100000000000001,,2020,7
US1IDID0006,,0.07,,2020,7
US1IDID0009,,0.27,,2020,7
US1IDID0010,,0.29,,2020,7
US1IDID0011,,0.23,,2020,7
US1IDJF0001,,0.28,,2020,7
US1IDKT0001,,1.4,,2020,7
US1IDKT0003,,1.08,,2020,7
US1IDKT0012,,0.9099999999999999,,2020,7
US1IDKT0023,,0.91,,2020,7
US1IDKT0028,,0.84,,2020,7
US1IDKT0030,,0.0,,2020,7
US1IDLM0001,,0.51,,2020,7
US1IDLM0003,,0.51,,2020,7
US1IDLT0001,,0.14,,2020,7
US1IDMN0002,,0.03,,2020,7
US1IDNP0001,,0.21,,2020,7
US1IDNP0005,,0.22,,2020,7
US1IDNP0008,,0.23,,2020,7
US1IDON0001,,0.48,,2020,7
US1IDON0004,,0.16,,2020,7
US1IDON0005,,0.33999999999999997,,2020,7
US1IDON0006,,0.46,,2020,7
US1IDON0009,,0.2,,2020,7
US1IDOW0002,,0.02,,2020,7
US1IDPW0004,,0.24,,2020,7
US1IDPW0005,,0.33,,2020,7
US1IDSH0001,,0.15000000000000002,,2020,7
US1IDSH0002,,0.52,,2020,7
US1IDTF0001,,0.06,,2020,7
US1IDTF0005,,0.09,,2020,7
US1IDTF0007,,0.5,,2020,7
US1IDTT0001,,0.76,,2020,7
US1IDTT0002,,0.93,,2020,7
US1IDVL0001,,0.22,,2020,7
US1IDVL0003,,0.11,,2020,7
US1IDVL0009,,0.26,,2020,7
USC00100010,84.83870967741936,0.12,,2020,7
USC00100218,88.12903225806451,0.22000000000000003,,2020,7
USC00100375,84.38461538461539,0.1,,2020,7
USC00100470,81.35483870967742,0.0,,2020,7
USC00100667,80.42857142857143,1.11,,2020,7
USC00100774,85.61290322580645,0.07,,2020,7
USC00100803,83.64516129032258,0.5399999999999999,,2020,7
USC00100915,84.86206896551724,0.07,,2020,7
USC00101017,84.41666666666667,0.0,,2020,7
USC00101018,90.29032258064517,0.02,,2020,7
USC00101024,,0.08,,2020,7
USC00101079,82.74193548387096,1.17,,2020,7
USC00101363,81.09677419354838,0.87,,2020,7
USC00101408,91.03225806451613,0.28,,2020,7
USC00101671,80.66666666666667,0.19,,2020,7
USC00101956,85.85185185185185,0.49,,2020,7
USC00102159,79.0,0.24,,2020,7
USC00102260,82.0,0.1,,2020,7
USC00102392,78.96774193548387,0.13,,2020,7
USC00102577,73.90322580645162,0.46,,2020,7
USC00102667,86.61290322580645,0.33999999999999997,,2020,7
USC00102676,81.64516129032258,0.64,,2020,7
USC00102707,86.41935483870968,0.39,,2020,7
USC00102845,88.06451612903226,0.36,,2020,7
USC00102892,82.25,0.49,,2020,7
USC00102942,89.09677419354838,0.0,,2020,7
USC00103297,83.2258064516129,0.47000000000000003,,2020,7
USC00103558,80.19354838709677,0.8600000000000001,,2020,7
USC00103631,95.53333333333333,0.09,,2020,7
USC00103732,82.7741935483871,1.3,,2020,7
USC00103964,88.06451612903226,0.16999999999999998,,2020,7
USC00104318,88.90322580645162,0.0,,2020,7
USC00104384,88.38709677419355,0.04,,2020,7
USC00104455,84.54838709677419,0.18,,2020,7
USC00104456,81.12903225806451,0.59,,2020,7
USC00104555,84.5,0.0,,2020,7
USC00104598,75.54838709677419,1.25,,2020,7
USC00104670,88.93548387096774,0.0,,2020,7
USC00104793,88.25806451612904,0.08,,2020,7
USC00104831,83.70967741935483,0.36,,2020,7
USC00104845,78.82142857142857,0.26,,2020,7
USC00105143,84.93333333333334,0.33999999999999997,,2020,7
USC00105177,79.74193548387096,1.0899999999999999,,2020,7
USC00105275,78.7741935483871,0.44,,2020,7
USC00105678,87.45161290322581,0.06,,2020,7
USC00105708,78.93548387096774,0.13,,2020,7
USC00105716,86.2258064516129,0.08,,2020,7
USC00105835,83.25806451612904,0.15000000000000002,,2020,7
USC00105980,87.19354838709677,0.02,,2020,7
USC00106152,82.54838709677419,0.16999999999999998,,2020,7
USC00106230,79.45161290322581,0.43,,2020,7
USC00106250,85.41935483870968,0.3,,2020,7
USC00106542,84.7741935483871,0.51,,2020,7
USC00106891,88.90322580645162,0.11,,2020,7
USC00107040,84.61290322580645,1.08,,2020,7
USC00107046,79.35483870967742,0.66,,2020,7
USC00107188,77.87096774193549,0.17,,2020,7
USC00107210,89.38709677419355,0.45,,2020,7
USC00107264,84.06451612903226,1.52,,2020,7
USC00107301,80.41935483870968,0.41,,2020,7
USC00107346,89.2258064516129,0.28,,2020,7
USC00107357,80.48387096774194,0.75,4.996666666666667,2020,7
USC00107386,81.58064516129032,0.84,,2020,7
USC00107644,84.06451612903226,0.31,,2020,7
USC00107673,86.90322580645162,0.06,,2020,7
USC00107689,84.0,0.2,,2020,7
USC00107706,86.12903225806451,0.39,,2020,7
USC00108022,81.07692307692308,0.13,,2020,7
USC00108062,80.2258064516129,0.64,,2020,7
USC00108076,83.8076923076923,0.27,3.5880769230769234,2020,7
USC00108080,85.51612903225806,0.6100000000000001,,2020,7
USC00108380,92.16129032258064,0.03,,2020,7
USC00108500,82.24137931034483,0.74,,2020,7
USC00108676,77.38709677419355,0.22,,2020,7
USC00108818,83.25806451612904,0.21,,2020,7
USC00108928,92.58064516129032,0.04,,2020,7
USC00108937,80.90322580645162,1.04,,2020,7
USC00109065,76.19354838709677,0.8200000000000001,,2020,7
USC00109498,81.2258064516129,0.08,,2020,7
USC00109950,84.83870967741936,0.12,,2020,7
USR0000I3MI,77.16129032258064,0.0,,2020,7
USR0000IARC,86.35483870967742,0.0,,2020,7
USR0000IBEA,72.51612903225806,0.0,,2020,7
USR0000IBOF,81.09677419354838,0.0,,2020,7
USR0000IBON,79.54838709677419,0.0,,2020,7
USR0000IBRA,89.83870967741936,0.0,,2020,7
USR0000IBUL,86.25806451612904,0.0,,2020,7
USR0000ICHL,85.29032258064517,0.0,,2020,7
USR0000ICOP,73.96774193548387,0.0,,2020,7
USR0000ICRY,86.54838709677419,0.0,,2020,7
USR0000IDEA,86.16129032258064,0.0,,2020,7
USR0000IDEN,87.0,0.0,,2020,7
USR0000IDEP,81.61290322580645,0.0,,2020,7
USR0000IDER,83.2258064516129,0.0,,2020,7
USR0000IDIA,76.54838709677419,0.0,,2020,7
USR0000IEZR,77.41935483870968,0.0,,2020,7
USR0000IFEN,89.25806451612904,0.0,,2020,7
USR0000IFIS,78.0,0.0,,2020,7
USR0000IFLE,80.74193548387096,0.0,,2020,7
USR0000IFLI,87.58064516129032,0.0,,2020,7
USR0000IGAS,80.74193548387096,0.0,,2020,7
USR0000IGOO,84.45161290322581,0.0,,2020,7
USR0000IGRA,82.7741935483871,0.0,,2020,7
USR0000IGRL,78.45161290322581,0.0,,2020,7
USR0000IHPK,70.83870967741936,0.0,,2020,7
USR0000IHSB,86.45161290322581,0.0,,2020,7
USR0000IIND,89.6774193548387,0.0,,2020,7
USR0000IISP,77.3225806451613,0.0,,2020,7
USR0000IKEL,84.0,0.0,,2020,7
USR0000IKRI,80.83870967741936,0.0,,2020,7
USR0000ILCR,87.70967741935483,0.0,,2020,7
USR0000ILEA,81.25806451612904,0.0,,2020,7
USR0000ILIN,73.61290322580645,0.0,,2020,7
USR0000ILIT,83.83870967741936,0.0,,2020,7
USR0000ILOD,75.58064516129032,0.0,,2020,7
USR0000IMHO,93.06451612903226,0.0,,2020,7
USR0000IMOD,77.41935483870968,0.0,,2020,7
USR0000IMOL,80.29032258064517,0.0,,2020,7
USR0000IMOO,89.64516129032258,0.0,,2020,7
USR0000INOR,82.09677419354838,0.0,,2020,7
USR0000INUC,78.96774193548387,0.0,,2020,7
USR0000IOHI,82.90322580645162,0.0,,2020,7
USR0000IPCK,87.09677419354838,0.0,,2020,7
USR0000IPCN,77.19354838709677,0.0,,2020,7
USR0000IPCR,75.38709677419355,0.0,,2020,7
USR0000IPIE,81.54838709677419,0.0,,2020,7
USR0000IPIN,80.45161290322581,0.0,,2020,7
USR0000IPIT,94.03225806451613,0.0,,2020,7
USR0000IPOB,87.29032258064517,0.0,,2020,7
USR0000IPOT,83.87096774193549,0.0,,2020,7
USR0000IPOW,82.80645161290323,0.0,,2020,7
USR0000IPRL,81.45161290322581,0.0,,2020,7
USR0000IRAF,89.6774193548387,0.0,,2020,7
USR0000IRED,81.06451612903226,0.0,,2020,7
USR0000IROC,90.16129032258064,0.0,,2020,7
USR0000ISAD,70.6774193548387,0.0,,2020,7
USR0000ISAL,80.87096774193549,0.0,,2020,7
USR0000ISHO,80.90322580645162,0.0,,2020,7
USR0000ISKI,79.41935483870968,0.0,,2020,7
USR0000ISKU,80.0,0.0,,2020,7
USR0000ISLA,91.83870967741936,0.0,,2020,7
USR0000ISNA,84.0,0.0,,2020,7
USR0000ISPA,88.09677419354838,0.0,,2020,7
USR0000ISTN,78.16129032258064,0.0,,2020,7
USR0000ITEA,82.29032258064517,0.0,,2020,7
USR0000ITOW,86.0,0.0,,2020,7
USR0000ITRA,83.35483870967742,0.0,,2020,7
USR0000ITRI,83.3225806451613,0.0,,2020,7
USR0000ITWI,93.06451612903226,0.0,,2020,7
USR0000IWEI,85.19354838709677,0.0,,2020,7
USR0000MHHS,65.87096774193549,0.0,,2020,7
USS0011E10S,78.90322580645162,0.9,,2020,7
USS0011E36S,69.54838709677419,0.9,,2020,7
USS0011E37S,73.54838709677419,1.3,,2020,7
USS0011F02S,78.12903225806451,0.7,,2020,7
USS0011F11S,77.03225806451613,0.9,,2020,7
USS0011G01S,76.0,0.6000000000000001,,2020,7
USS0011G05S,77.90322580645162,0.5,,2020,7
USS0011G06S,75.2258064516129,0.9000000000000001,,2020,7
USS0011G30S,77.03225806451613,0.9,,2020,7
USS0011G32S,72.70967741935483,0.30000000000000004,,2020,7
USS0011G33S,77.19354838709677,0.6,,2020,7
USS0012G17S,77.93548387096774,0.7,,2020,7
USS0012G18S,80.74193548387096,0.4,,2020,7
USS0013D16S,77.06451612903226,0.7000000000000001,,2020,7
USS0013D22S,69.09677419354838,1.3,,2020,7
USS0013E06S,77.61290322580645,0.6000000000000001,,2020,7
USS0013E16S,69.54838709677419,0.5,,2020,7
USS0013E18S,67.61290322580645,0.9,,2020,7
USS0013E27S,71.38709677419355,1.4,,2020,7
USS0013F03S,73.51612903225806,0.2,,2020,7
USS0013F04S,78.45161290322581,0.4,,2020,7
USS0013F09S,75.19354838709677,0.0,,2020,7
USS0013F13S,67.48387096774194,0.8,,2020,7
USS0013G01S,71.58064516129032,0.30000000000000004,,2020,7
USS0014C04S,72.45161290322581,0.8,,2020,7
USS0014C05S,75.0,0.39999999999999997,,2020,7
USS0014E01S,67.83870967741936,1.8,,2020,7
USS0014E04S,71.12903225806451,0.4,,2020,7
USS0014F02S,77.6774193548387,0.2,,2020,7
USS0014F03S,73.06451612903226,0.7,,2020,7
USS0014F04S,70.18181818181819,1.7,,2020,7
USS0014F08S,67.64516129032258,0.1,,2020,7
USS0014F11S,82.25806451612904,0.0,,2020,7
USS0014F12S,70.3225806451613,0.5,,2020,7
USS0014F16S,75.83870967741936,0.6,,2020,7
USS0014F17S,77.87096774193549,1.1,,2020,7
USS0014F19S,80.29032258064517,0.4,,2020,7
USS0014G01S,76.29032258064517,0.1,,2020,7
USS0014G02S,79.25806451612904,0.7,,2020,7
USS0015B02S,73.2258064516129,0.2,,2020,7
USS0015B09S,66.7741935483871,0.4,,2020,7
USS0015B14S,68.06451612903226,0.2,,2020,7
USS0015B21S,77.48387096774194,0.6,,2020,7
USS0015C04S,75.87096774193549,0.4,,2020,7
USS0015C05S,79.38709677419355,0.2,,2020,7
USS0015C06S,68.83870967741936,0.4,,2020,7
USS0015C09S,70.35483870967742,0.5,,2020,7
USS0015C16S,70.03225806451613,0.5,,2020,7
USS0015D01S,71.19354838709677,0.30000000000000004,,2020,7
USS0015D06S,73.93548387096774,0.30000000000000004,,2020,7
USS0015E02S,74.7741935483871,0.0,,2020,7
USS0015E04S,75.87096774193549,0.39999999999999997,,2020,7
USS0015E08S,81.48387096774194,0.5,,2020,7
USS0015E09S,72.48387096774194,0.5,,2020,7
USS0015E11S,75.61290322580645,0.5,,2020,7
USS0015F01S,75.96774193548387,0.2,,2020,7
USS0015F04S,69.96774193548387,1.7,,2020,7
USS0015F05S,71.88888888888889,0.4,,2020,7
USS0015F06S,83.93548387096774,0.2,,2020,7
USS0015F09S,78.96774193548387,0.7,,2020,7
USS0015F14S,80.70967741935483,1.6,2.4541935483870967,2020,7
USS0015G02S,75.38709677419355,0.2,,2020,7
USS0016A04S,70.09677419354838,0.9,,2020,7
USS0016A08S,65.90322580645162,1.7000000000000002,,2020,7
USS0016A10S,64.16129032258064,1.2,,2020,7
USS0016A12S,70.61290322580645,3.0,,2020,7
USS0016A14S,75.12903225806451,0.9,3.694838709677419,2020,7
USS0016B14S,76.80645161290323,0.5,,2020,7
USS0016C01S,85.74193548387096,0.4,,2020,7
USS0016C02S,72.83870967741936,0.1,,2020,7
USS0016C20S,69.12903225806451,0.30000000000000004,,2020,7
USS0016D08S,77.61290322580645,0.4,,2020,7
USS0016D09S,74.93548387096774,0.2,,2020,7
USS0016E05S,81.12903225806451,0.1,,2020,7
USS0016E10S,73.87096774193549,0.1,,2020,7
USS0016E11S,75.06451612903226,0.2,,2020,7
USS0016E14S,79.93548387096774,0.4,,2020,7
USS0016E18S,80.29032258064517,0.1,,2020,7
USS0016F02S,71.09677419354838,0.0,,2020,7
USS0016F08S,77.17241379310344,0.30000000000000004,,2020,7
USS0016G01S,77.2258064516129,1.1,,2020,7
USS0016G07S,82.41935483870968,0.1,,2020,7
USS0017B06S,72.48387096774194,0.7,,2020,7
USW00004109,89.38709677419355,0.15,1.3341935483870968,2020,7
USW00004110,89.45161290322581,0.01,8.37774193548387,2020,7
USW00004112,79.03225806451613,0.94,4.019354838709678,2020,7
USW00004114,86.61290322580645,0.32,5.40483870967742,2020,7
USW00004126,83.0,0.01,,2020,7
USW00004127,86.16129032258064,0.35,,2020,7
USW00024106,92.2258064516129,0.17,9.51774193548387,2020,7
USW00024131,91.41935483870968,0.08,7.208064516129032,2020,7
USW00024133,87.80645161290323,0.17,6.92,2020,7
USW00024145,85.58064516129032,0.01,8.305806451612904,2020,7
USW00024149,89.51612903225806,0.13,5.282258064516129,2020,7
USW00024151,88.90322580645162,0.18,,2020,7
USW00024156,88.25806451612904,0.21000000000000002,8.688064516129032,2020,7
USW00094143,88.06451612903226,0.1,,2020,7
USW00094178,88.2258064516129,0.11,10.232903225806453,2020,7
USW00094182,79.16129032258064,0.09,4.68258064516129,2020,7
USW00094194,84.58064516129032,0.18,7.093548387096774,2020,7
US1IDAD0002,,0.01,,2020,8
US1IDAD0005,,0.05,,2020,8
US1IDAD0009,,0.24,,2020,8
US1IDAD0011,,0.19,,2020,8
US1IDAD0020,,0.02,,2020,8
US1IDAD0021,,0.0,,2020,8
US1IDAD0027,,0.07,,2020,8
US1IDAD0037,,0.0,,2020,8
US1IDAD0040,,0.05,,2020,8
US1IDAD0045,,0.13,,2020,8
US1IDAD0046,,0.0,,2020,8
US1IDAD0050,,0.01,,2020,8
US1IDAD0063,,0.11,,2020,8
US1IDAM0002,,0.16,,2020,8
US1IDAM0003,,0.060000000000000005,,2020,8
US1IDBD0001,,0.09,,2020,8
US1IDBD0005,,0.08,,2020,8
US1IDBD0006,,0.11,,2020,8
US1IDBG0008,,0.01,,2020,8
US1IDBK0010,,0.07,,2020,8
US1IDBK0015,,0.04,,2020,8
US1IDBK0016,,0.1,,2020,8
US1IDBK0018,,0.11,,2020,8
US1IDBK0021,,0.0,,2020,8
US1IDBK0022,,0.03,,2020,8
US1IDBN0003,,0.25,,2020,8
US1IDBN0006,,0.36,,2020,8
US1IDBR0003,,0.03,,2020,8
US1IDBR0014,,0.07,,2020,8
US1IDBR0015,,0.1,,2020,8
US1IDBR0019,,0.09,,2020,8
US1IDBR0024,,0.19,,2020,8
US1IDBR0026,,0.18,,2020,8
US1IDBR0027,,0.17,,2020,8
US1IDBR0028,,0.16,,2020,8
US1IDBR0029,,0.1,,2020,8
US1IDBR0030,,0.04,,2020,8
US1IDBR0033,,0.06,,2020,8
US1IDBS0001,,0.0,,2020,8
US1IDBS0008,,0.02,,2020,8
US1IDBV0006,,0.63,,2020,8
US1IDBW0002,,0.15,,2020,8
US1IDBW0003,,0.16,,2020,8
US1IDCR0001,,0.12000000000000001,,2020,8
US1IDCS0002,,0.18,,2020,8
US1IDCW0006,,0.01,,2020,8
US1IDCW0008,,0.27999999999999997,,2020,8
US1IDCY0012,,0.0,,2020,8
US1IDCY0015,,0.02,,2020,8
US1IDCY0017,,0.06,,2020,8
US1IDCY0021,,0.0,,2020,8
US1IDCY0022,,0.01,,2020,8
US1IDCY0025,,0.05,,2020,8
US1IDCY0026,,0.030000000000000002,,2020,8
US1IDEL0001,,0.07,,2020,8
US1IDEL0003,,0.09,,2020,8
US1IDEL0005,,0.07,,2020,8
US1IDEL0006,,0.0,,2020,8
US1IDFM0007,,0.27,,2020,8
US1IDFM0008,,0.030000000000000002,,2020,8
US1IDGD0003,,0.08,,2020,8
US1IDID0001,,0.33,,2020,8
US1IDID0005,,0.61,,2020,8
US1IDID0006,,0.15,,2020,8
US1IDID0009,,0.09,,2020,8
US1IDID0010,,0.33,,2020,8
US1IDID0011,,0.36,,2020,8
US1IDJF0001,,0.21,,2020,8
US1IDKT0001,,0.01,,2020,8
US1IDKT0003,,0.06,,2020,8
US1IDKT0012,,0.09,,2020,8
US1IDKT0023,,0.06,,2020,8
US1IDKT0028,,0.06,,2020,8
US1IDKT0030,,0.23,,2020,8
US1IDKT0031,,0.02,,2020,8
US1IDLM0001,,0.44,,2020,8
US1IDLM0003,,0.0,,2020,8
US1IDLT0001,,0.18,,2020,8
US1IDLT0017,,0.03,,2020,8
US1IDNP0001,,0.030000000000000002,,2020,8
US1IDNP0005,,0.04,,2020,8
US1IDNP0008,,0.0,,2020,8
US1IDON0001,,0.24000000000000002,,2020,8
US1IDON0004,,0.06,,2020,8
US1IDON0005,,0.1,,2020,8
US1IDON0006,,0.2,,2020,8
US1IDON0009,,0.15,,2020,8
US1IDOW0002,,0.08,,2020,8
US1IDPW0004,,0.05,,2020,8
US1IDPW0005,,0.09999999999999999,,2020,8
US1IDSH0001,,0.03,,2020,8
US1IDSH0002,,0.23,,2020,8
US1IDTF0001,,0.08,,2020,8
US1IDTF0005,,0.15,,2020,8
US1IDTF0007,,0.15000000000000002,,2020,8
US1IDTT0001,,0.08,,2020,8
US1IDTT0002,,0.05,,2020,8
US1IDVL0001,,0.07,,2020,8
US1IDVL0003,,0.06,,2020,8
US1IDVL0009,,0.03,,2020,8
USC00100010,90.54838709677419,0.07,,2020,8
USC00100218,89.29032258064517,0.15000000000000002,,2020,8
USC00100375,85.64516129032258,0.19,,2020,8
USC00100470,85.35483870967742,0.23,,2020,8
USC00100667,83.14285714285714,0.03,,2020,8
USC00100774,87.2258064516129,0.22,,2020,8
USC00100803,88.7741935483871,0.16999999999999998,,2020,8
USC00100915,89.10714285714286,0.11,,2020,8
USC00101017,86.19354838709677,0.04,,2020,8
USC00101018,90.6,0.01,,2020,8
USC00101024,,0.07,,2020,8
USC00101079,86.62068965517241,0.15000000000000002,,2020,8
USC00101363,81.19354838709677,0.03,,2020,8
USC00101408,93.7741935483871,0.3,,2020,8
USC00101671,80.23333333333333,0.44,,2020,8
USC00101956,91.16666666666667,0.31,,2020,8
USC00102159,82.51612903225806,0.18,,2020,8
USC00102260,85.12903225806451,1.7000000000000002,,2020,8
USC00102392,83.1923076923077,0.03,,2020,8
USC00102577,76.51612903225806,0.38,,2020,8
USC00102667,91.90322580645162,0.25,,2020,8
USC00102676,84.06451612903226,0.26,,2020,8
USC00102707,88.19354838709677,0.21,,2020,8
USC00102845,89.32142857142857,0.07,,2020,8
USC00102892,82.6,0.15000000000000002,,2020,8
USC00102942,90.7741935483871,0.0,,2020,8
USC00103297,87.6774193548387,0.03,,2020,8
USC00103558,84.3225806451613,0.43000000000000005,,2020,8
USC00103631,97.25806451612904,0.18,,2020,8
USC00103732,87.38709677419355,0.16999999999999998,,2020,8
USC00103964,90.93548387096774,0.26,,2020,8
USC00104318,90.48387096774194,0.11,,2020,8
USC00104384,90.06451612903226,0.16999999999999998,,2020,8
USC00104455,86.93548387096774,0.32,,2020,8
USC00104456,83.74193548387096,0.19,,2020,8
USC00104555,91.03225806451613,0.19,,2020,8
USC00104598,79.35483870967742,0.0,,2020,8
USC00104793,90.46666666666667,0.31,,2020,8
USC00104831,86.6086956521739,0.12,,2020,8
USC00104845,82.06896551724138,0.22,,2020,8
USC00105143,89.83870967741936,0.060000000000000005,,2020,8
USC00105177,83.70967741935483,0.29000000000000004,,2020,8
USC00105275,84.23333333333333,0.14,,2020,8
USC00105678,91.38709677419355,0.19,,2020,8
USC00105708,82.35483870967742,0.13,,2020,8
USC00105716,88.06451612903226,0.13,,2020,8
USC00105835,88.38709677419355,0.21,,2020,8
USC00105980,90.58064516129032,0.08,,2020,8
USC00106152,87.12903225806451,0.05,,2020,8
USC00106230,81.16129032258064,0.2,,2020,8
USC00106250,88.48387096774194,0.69,,2020,8
USC00106542,86.64516129032258,0.5900000000000001,,2020,8
USC00106891,90.6774193548387,0.0,,2020,8
USC00107040,89.26666666666667,0.32,,2020,8
USC00107046,82.70967741935483,0.32,,2020,8
USC00107188,83.83870967741936,0.02,,2020,8
USC00107210,91.3225806451613,0.19,,2020,8
USC00107264,89.70967741935483,0.38,,2020,8
USC00107301,84.16129032258064,0.11,,2020,8
USC00107346,90.83870967741936,0.04,,2020,8
USC00107357,84.29032258064517,0.09,7.775,2020,8
USC00107386,84.06451612903226,0.08,,2020,8
USC00107644,87.6774193548387,0.33,,2020,8
USC00107673,91.35483870967742,0.11,,2020,8
USC00107689,87.12903225806451,0.59,,2020,8
USC00107706,90.6774193548387,0.08,,2020,8
USC00108022,84.875,0.18,,2020,8
USC00108062,85.46428571428571,0.2,,2020,8
USC00108076,85.21428571428571,0.3,3.459285714285714,2020,8
USC00108080,89.54838709677419,0.43,,2020,8
USC00108380,93.3225806451613,0.35,,2020,8
USC00108500,83.93548387096774,0.16999999999999998,,2020,8
USC00108676,82.70967741935483,0.3,,2020,8
USC00108818,86.0,0.36,,2020,8
USC00108928,94.29032258064517,0.0,,2020,8
USC00108937,87.74193548387096,0.09,,2020,8
USC00109065,82.25806451612904,0.14,,2020,8
USC00109498,81.96774193548387,0.12,,2020,8
USC00109950,88.90322580645162,0.53,,2020,8
USR0000I3MI,80.45161290322581,0.0,,2020,8
USR0000IARC,88.29032258064517,0.0,,2020,8
USR0000IBEA,74.93548387096774,0.0,,2020,8
USR0000IBOF,84.09677419354838,0.0,,2020,8
USR0000IBON,82.35483870967742,0.0,,2020,8
USR0000IBRA,90.41935483870968,0.0,,2020,8
USR0000IBUL,88.35483870967742,0.0,,2020,8
USR0000ICHL,87.70967741935483,0.0,,2020,8
USR0000ICOP,77.06451612903226,0.0,,2020,8
USR0000ICRY,88.41935483870968,0.0,,2020,8
USR0000IDEA,87.03225806451613,0.0,,2020,8
USR0000IDEN,88.48387096774194,0.0,,2020,8
USR0000IDEP,85.90322580645162,0.0,,2020,8
USR0000IDER,84.96774193548387,0.0,,2020,8
USR0000IDIA,81.25806451612904,0.0,,2020,8
USR0000IEZR,80.03225806451613,0.0,,2020,8
USR0000IFEN,89.70967741935483,0.0,,2020,8
USR0000IFIS,79.3225806451613,0.0,,2020,8
USR0000IFLE,83.38709677419355,0.0,,2020,8
USR0000IFLI,90.83870967741936,0.0,,2020,8
USR0000IGAS,85.06451612903226,0.0,,2020,8
USR0000IGOO,86.83870967741936,0.0,,2020,8
USR0000IGRA,87.06451612903226,0.0,,2020,8
USR0000IGRL,83.64516129032258,0.0,,2020,8
USR0000IHPK,74.70967741935483,0.0,,2020,8
USR0000IHSB,87.96774193548387,0.0,,2020,8
USR0000IIND,92.03225806451613,0.0,,2020,8
USR0000IISP,80.58064516129032,0.0,,2020,8
USR0000IKEL,83.38709677419355,0.0,,2020,8
USR0000IKRI,83.35483870967742,0.0,,2020,8
USR0000ILCR,90.25806451612904,0.0,,2020,8
USR0000ILEA,83.16129032258064,0.0,,2020,8
USR0000ILIN,75.90322580645162,0.0,,2020,8
USR0000ILIT,86.3225806451613,0.0,,2020,8
USR0000ILOD,78.12903225806451,0.0,,2020,8
USR0000IMHO,93.6774193548387,0.0,,2020,8
USR0000IMOD,81.0,0.0,,2020,8
USR0000IMOL,82.70967741935483,0.0,,2020,8
USR0000IMOO,91.2258064516129,0.0,,2020,8
USR0000INOR,84.38709677419355,0.0,,2020,8
USR0000INUC,81.17241379310344,0.0,,2020,8
USR0000IOHI,85.19354838709677,0.0,,2020,8
USR0000IPCK,88.3225806451613,0.0,,2020,8
USR0000IPCN,81.74193548387096,0.0,,2020,8
